Date,Price,Vol.
2015-03-25,519.00,46780
2015-03-26,499.25,84100
2015-03-27,507.75,55820
2015-03-30,530.25,88440
2015-03-31,511.75,103920
2015-04-01,528.50,84000
2015-04-02,536.25,93320
2015-04-03,536.25,
2015-04-06,527.75,53330
2015-04-07,526.00,81410
2015-04-08,526.25,91370
2015-04-09,518.75,92580
2015-04-10,526.50,97680
2015-04-13,502.25,105800
2015-04-14,497.00,89810
2015-04-15,490.75,74270
2015-04-16,494.50,69500
2015-04-17,494.50,45430
2015-04-20,498.75,50200
2015-04-21,500.75,44520
2015-04-22,498.75,25140
2015-04-23,497.75,31260
2015-04-24,486.00,29520
2015-04-27,470.25,19320
2015-04-28,471.50,17460
2015-04-29,477.25,13220
2015-04-30,467.00,2720
2015-05-01,470.00,690
2015-05-04,469.25,450
2015-05-05,464.00,280
2015-05-06,475.75,200
2015-05-07,465.75,180
2015-05-08,476.50,140
2015-05-11,476.25,30
2015-05-12,479.25,190
2015-05-13,481.00,40
2015-05-14,501.75,10
2015-05-15,511.00,96770
2015-05-18,521.75,89700
2015-05-19,510.25,84320
2015-05-20,513.00,82320
2015-05-21,522.00,91980
2015-05-22,515.25,76960
2015-05-26,493.50,102710
2015-05-27,487.75,103570
2015-05-28,488.75,80160
2015-05-29,477.00,81440
2015-06-01,493.75,90080
2015-06-02,512.50,96580
2015-06-03,510.75,116590
2015-06-04,523.75,100420
2015-06-05,517.00,145060
2015-06-08,528.00,103340
2015-06-09,532.25,113550
2015-06-10,513.50,154340
2015-06-11,504.25,97000
2015-06-12,503.75,60190
2015-06-15,489.25,85940
2015-06-16,488.75,67530
2015-06-17,491.25,70460
2015-06-18,488.00,59160
2015-06-19,488.50,58130
2015-06-22,501.25,46200
2015-06-23,521.50,61300
2015-06-24,518.00,47290
2015-06-25,532.00,39890
2015-06-26,562.25,79510
2015-06-29,580.50,34260
2015-06-30,614.75,6340
2015-07-01,587.50,1990
2015-07-02,585.75,1710
2015-07-03,588.25,
2015-07-06,588.50,1140
2015-07-07,579.50,840
2015-07-08,572.25,440
2015-07-09,572.25,200
2015-07-10,581.50,420
2015-07-13,586.75,440
2015-07-14,583.50,80
2015-07-15,566.75,73110
2015-07-16,562.25,62170
2015-07-17,554.00,66020
2015-07-20,532.75,64330
2015-07-21,524.75,71230
2015-07-22,516.75,71940
2015-07-23,521.50,53190
2015-07-24,511.75,55250
2015-07-27,502.50,61330
2015-07-28,510.75,78770
2015-07-29,496.25,68770
2015-07-30,496.50,69190
2015-07-31,499.25,64470
2015-08-03,499.00,56800
2015-08-04,493.50,63490
2015-08-05,502.00,67500
2015-08-06,507.00,89890
2015-08-07,510.50,82790
2015-08-10,525.50,89220
2015-08-11,507.25,95680
2015-08-12,492.25,103260
2015-08-13,503.25,71660
2015-08-14,506.50,50410
2015-08-17,500.50,42120
2015-08-18,494.25,38650
2015-08-19,496.25,39650
2015-08-20,506.25,39150
2015-08-21,499.50,36210
2015-08-24,503.25,38300
2015-08-25,495.00,29850
2015-08-26,489.75,24810
2015-08-27,484.25,40560
2015-08-28,477.00,20910
2015-08-31,482.50,5910
2015-09-01,484.00,1850
2015-09-02,473.00,2240
2015-09-03,456.50,1370
2015-09-04,457.75,470
2015-09-08,465.25,220
2015-09-09,462.00,160
2015-09-10,468.00,130
2015-09-11,475.50,120
2015-09-14,485.75,60
2015-09-15,494.75,58320
2015-09-16,488.25,57610
2015-09-17,481.50,41220
2015-09-18,486.75,44520
2015-09-21,496.75,67080
2015-09-22,495.50,51730
2015-09-23,507.50,76320
2015-09-24,497.25,55080
2015-09-25,507.75,59650
2015-09-28,505.50,67310
2015-09-29,503.75,46930
2015-09-30,512.75,103540
2015-10-01,518.25,95780
2015-10-02,513.25,62640
2015-10-05,515.50,51400
2015-10-06,526.25,68620
2015-10-07,516.75,68720
2015-10-08,511.50,68790
2015-10-09,509.25,80570
2015-10-12,506.75,43660
2015-10-13,519.00,68040
2015-10-14,508.25,56490
2015-10-15,502.50,40390
2015-10-16,492.25,91070
2015-10-19,485.75,71090
2015-10-20,491.25,46450
2015-10-21,494.75,42880
2015-10-22,490.75,50130
2015-10-23,490.50,71240
2015-10-26,509.00,108090
2015-10-27,509.25,82170
2015-10-28,506.00,71720
2015-10-29,515.00,94990
2015-10-30,522.00,85680
2015-11-02,508.00,70900
2015-11-03,516.50,64390
2015-11-04,526.25,112470
2015-11-05,526.25,115820
2015-11-06,523.25,91780
2015-11-09,501.75,131560
2015-11-10,490.75,133290
2015-11-11,494.75,83840
2015-11-12,498.00,87360
2015-11-13,495.75,50140
2015-11-16,494.00,41440
2015-11-17,487.50,73390
2015-11-18,483.25,49900
2015-11-19,490.75,42700
2015-11-20,488.50,39210
2015-11-23,495.00,40480
2015-11-24,484.25,32160
2015-11-25,479.25,38900
2015-11-27,465.75,22650
2015-11-30,460.00,9460
2015-12-01,456.50,1380
2015-12-02,452.25,790
2015-12-03,464.75,420
2015-12-04,471.25,330
2015-12-07,470.25,280
2015-12-08,470.75,130
2015-12-09,478.00,40
2015-12-10,484.50,30
2015-12-11,482.75,50
2015-12-14,487.75,20
2015-12-15,494.25,50980
2015-12-16,483.50,56700
2015-12-17,484.00,72700
2015-12-18,486.75,72900
2015-12-21,479.00,45650
2015-12-22,471.75,45030
2015-12-23,469.50,41190
2015-12-24,467.50,20910
2015-12-28,466.50,30600
2015-12-29,475.75,36640
2015-12-30,469.75,41220
2015-12-31,470.00,24120
2016-01-04,458.25,79120
2016-01-05,461.25,52300
2016-01-06,462.75,44780
2016-01-07,468.50,65720
2016-01-08,478.50,86310
2016-01-11,469.00,70060
2016-01-12,481.25,111040
2016-01-13,478.00,63920
2016-01-14,468.75,61410
2016-01-15,473.75,51490
2016-01-17,473.38,
2016-01-19,474.50,53540
2016-01-20,471.50,57340
2016-01-21,475.00,66430
2016-01-22,475.50,48740
2016-01-25,481.50,69030
2016-01-26,484.75,70110
2016-01-27,476.50,76820
2016-01-28,472.25,54660
2016-01-29,479.25,63050
2016-02-01,475.25,54740
2016-02-02,475.25,81870
2016-02-03,480.00,75260
2016-02-04,472.75,82200
2016-02-05,466.75,124190
2016-02-08,458.50,106710
2016-02-09,457.50,93620
2016-02-10,461.25,98220
2016-02-11,458.25,105500
2016-02-12,457.50,69340
2016-02-16,464.25,78290
2016-02-17,468.50,69090
2016-02-18,462.25,84540
2016-02-19,461.75,53430
2016-02-22,458.50,50120
2016-02-23,448.00,54130
2016-02-24,442.75,41100
2016-02-25,445.25,22800
2016-02-26,443.25,24550
2016-02-29,445.00,2090
2016-03-01,438.50,1100
2016-03-02,442.75,1340
2016-03-03,453.25,1000
2016-03-04,454.75,330
2016-03-07,457.75,110
2016-03-08,461.25,150
2016-03-09,463.75,150
2016-03-10,471.50,60
2016-03-11,469.75,240
2016-03-14,471.50,50
2016-03-15,477.25,40070
2016-03-16,470.75,39820
2016-03-17,462.50,86910
2016-03-18,463.00,39640
2016-03-21,466.50,59600
2016-03-22,466.75,47970
2016-03-23,463.00,35000
2016-03-24,463.00,39230
2016-03-28,471.00,63260
2016-03-29,476.75,50200
2016-03-30,464.00,76780
2016-03-31,473.50,114420
2016-04-01,475.75,59590
2016-04-04,474.75,52800
2016-04-05,474.00,42640
2016-04-06,463.00,77660
2016-04-07,457.00,76550
2016-04-08,460.25,82240
2016-04-11,447.25,103500
2016-04-12,452.50,93140
2016-04-13,461.50,111480
2016-04-14,459.75,90510
2016-04-15,459.75,72120
2016-04-18,472.75,100740
2016-04-19,486.25,79830
2016-04-20,504.25,59460
2016-04-21,495.75,62580
2016-04-22,467.00,69800
2016-04-25,471.25,25580
2016-04-26,479.75,18280
2016-04-27,474.25,20360
2016-04-28,475.50,15480
2016-04-29,478.00,5030
2016-05-02,477.00,1840
2016-05-03,459.75,750
2016-05-04,460.50,340
2016-05-05,453.00,330
2016-05-06,453.25,360
2016-05-09,447.00,150
2016-05-10,451.50,30
2016-05-11,449.50,0
2016-05-12,458.50,20
2016-05-13,465.00,10
2016-05-16,474.75,50580
2016-05-17,481.75,74130
2016-05-18,480.00,62480
2016-05-19,468.75,89560
2016-05-20,467.75,62460
2016-05-23,462.00,57510
2016-05-24,464.00,67390
2016-05-25,466.00,48820
2016-05-26,481.25,100180
2016-05-27,481.50,72040
2016-05-31,464.50,99990
2016-06-01,473.75,66400
2016-06-02,485.50,92410
2016-06-03,497.25,113650
2016-06-06,507.50,116770
2016-06-07,509.00,113850
2016-06-08,519.50,138770
2016-06-09,510.25,105870
2016-06-10,495.00,127490
2016-06-13,491.25,107400
2016-06-14,485.00,105520
2016-06-15,477.50,74690
2016-06-16,472.50,67810
2016-06-17,481.25,62550
2016-06-20,473.00,58400
2016-06-21,458.50,65920
2016-06-22,458.75,49110
2016-06-23,454.25,42620
2016-06-24,454.75,44990
2016-06-27,446.75,20890
2016-06-28,443.75,20650
2016-06-29,429.50,16270
2016-06-30,431.25,2440
2016-07-01,416.25,740
2016-07-05,419.50,310
2016-07-06,415.75,360
2016-07-07,412.00,170
2016-07-08,420.75,80
2016-07-11,416.25,120
2016-07-12,424.00,60
2016-07-13,426.25,60
2016-07-14,421.75,50
2016-07-15,424.75,76870
2016-07-18,429.50,62270
2016-07-19,418.00,53840
2016-07-20,413.00,78390
2016-07-21,417.75,67830
2016-07-22,425.25,82420
2016-07-25,429.00,89270
2016-07-26,415.00,64180
2016-07-27,414.75,46740
2016-07-28,410.25,56840
2016-07-29,407.75,61170
2016-08-01,406.00,68360
2016-08-02,401.25,60900
2016-08-03,410.25,66100
2016-08-04,403.25,54090
2016-08-05,416.00,114190
2016-08-08,417.00,129030
2016-08-09,417.00,88190
2016-08-10,421.75,90630
2016-08-11,416.25,98820
2016-08-12,422.50,79670
2016-08-15,422.00,82010
2016-08-16,423.50,69170
2016-08-17,426.00,44740
2016-08-18,427.00,38520
2016-08-19,427.00,38690
2016-08-22,415.25,39070
2016-08-23,407.75,38970
2016-08-24,404.00,25600
2016-08-25,401.25,17860
2016-08-26,383.50,35450
2016-08-29,370.50,29040
2016-08-30,363.25,27620
2016-08-31,361.00,2340
2016-09-01,368.25,710
2016-09-02,373.25,250
2016-09-06,371.00,60
2016-09-07,375.25,60
2016-09-08,377.00,20
2016-09-09,376.00,40
2016-09-12,383.25,30
2016-09-13,374.75,10
2016-09-14,376.75,0
2016-09-15,399.50,42990
2016-09-16,403.25,49760
2016-09-19,404.00,45560
2016-09-20,406.00,43010
2016-09-21,407.75,37400
2016-09-22,405.50,41470
2016-09-23,404.75,44340
2016-09-26,396.00,55430
2016-09-27,404.00,60930
2016-09-28,403.25,40840
2016-09-29,399.00,47730
2016-09-30,402.00,90560
2016-10-03,395.50,73010
2016-10-04,395.50,41950
2016-10-05,405.00,82180
2016-10-06,395.75,83000
2016-10-07,394.75,61770
2016-10-10,403.75,67160
2016-10-11,407.25,69910
2016-10-12,396.75,96070
2016-10-13,416.00,108560
2016-10-14,421.00,105410
2016-10-17,423.75,68640
2016-10-18,420.00,60250
2016-10-19,420.25,61520
2016-10-20,417.00,49980
2016-10-21,414.50,38990
2016-10-24,402.50,82890
2016-10-25,404.25,61130
2016-10-26,411.50,71490
2016-10-27,414.50,62060
2016-10-28,408.50,45840
2016-10-31,416.25,69460
2016-11-01,414.25,76670
2016-11-02,417.75,77150
2016-11-03,412.00,70190
2016-11-04,414.25,46120
2016-11-07,410.00,79190
2016-11-08,415.25,132280
2016-11-09,406.75,131830
2016-11-10,404.75,105340
2016-11-11,403.00,82170
2016-11-14,394.00,80270
2016-11-15,399.00,73260
2016-11-16,397.00,70180
2016-11-17,403.00,60280
2016-11-18,408.00,53490
2016-11-21,410.25,57580
2016-11-22,407.25,56800
2016-11-23,401.50,64720
2016-11-25,395.75,46040
2016-11-28,389.50,57170
2016-11-29,384.00,40690
2016-11-30,380.50,4930
2016-12-01,371.50,1550
2016-12-02,387.50,720
2016-12-05,389.25,380
2016-12-06,389.50,100
2016-12-07,386.25,260
2016-12-08,390.75,30
2016-12-09,400.25,10
2016-12-12,401.25,30
2016-12-13,398.00,30
2016-12-14,391.50,20
2016-12-15,409.25,61060
2016-12-16,409.25,47320
2016-12-19,405.00,52120
2016-12-20,403.25,35450
2016-12-21,399.50,32140
2016-12-22,397.00,37050
2016-12-23,393.50,31850
2016-12-27,409.50,67770
2016-12-28,401.50,43960
2016-12-29,404.75,29870
2016-12-30,408.00,33930
2017-01-03,406.50,65590
2017-01-04,418.50,59200
2017-01-05,426.25,86770
2017-01-06,423.25,64730
2017-01-09,427.25,69620
2017-01-10,426.75,64140
2017-01-11,418.75,109830
2017-01-12,426.25,133100
2017-01-13,426.00,72440
2017-01-17,433.50,107760
2017-01-18,431.00,67790
2017-01-19,423.50,64380
2017-01-20,428.25,56200
2017-01-23,433.25,51610
2017-01-24,426.75,57330
2017-01-25,424.50,46230
2017-01-26,427.00,59390
2017-01-27,420.50,64700
2017-01-30,414.00,59660
2017-01-31,420.75,60230
2017-02-01,433.75,102490
2017-02-02,434.50,73990
2017-02-03,430.25,58720
2017-02-06,422.50,61390
2017-02-07,430.75,106310
2017-02-08,432.50,93300
2017-02-09,443.50,150250
2017-02-10,449.00,126170
2017-02-13,452.25,119110
2017-02-14,449.50,63200
2017-02-15,454.75,53900
2017-02-16,447.75,91910
2017-02-17,441.00,66630
2017-02-21,436.00,55220
2017-02-22,441.25,49820
2017-02-23,438.00,34390
2017-02-24,431.25,52860
2017-02-27,418.75,38380
2017-02-28,424.75,7860
2017-03-01,435.50,1610
2017-03-02,432.00,1150
2017-03-03,433.75,730
2017-03-06,438.25,590
2017-03-07,436.00,310
2017-03-08,427.50,190
2017-03-09,426.00,30
2017-03-10,422.75,10
2017-03-13,412.25,50
2017-03-14,412.00,90
2017-03-15,436.00,49630
2017-03-16,436.00,42950
2017-03-17,436.25,31610
2017-03-20,430.25,58040
2017-03-21,426.50,63990
2017-03-22,422.25,52130
2017-03-23,421.00,48850
2017-03-24,424.75,49580
2017-03-27,420.75,51970
2017-03-28,424.50,51330
2017-03-29,425.50,54190
2017-03-30,421.00,55140
2017-03-31,426.50,97630
2017-04-03,427.75,72140
2017-04-04,427.00,59640
2017-04-05,429.75,69260
2017-04-06,423.25,51900
2017-04-07,424.00,89810
2017-04-10,428.75,83110
2017-04-11,433.25,143520
2017-04-12,433.25,111960
2017-04-13,429.75,102780
2017-04-17,421.00,67540
2017-04-18,422.50,67010
2017-04-19,419.00,59270
2017-04-20,406.25,72670
2017-04-21,405.00,77280
2017-04-24,402.50,37650
2017-04-25,408.75,50470
2017-04-26,407.75,31170
2017-04-27,413.50,25260
2017-04-28,418.50,2490
2017-05-01,442.75,1080
2017-05-02,441.50,230
2017-05-03,443.00,600
2017-05-04,426.00,350
2017-05-05,427.50,10
2017-05-08,418.00,60
2017-05-09,421.75,30
2017-05-10,424.00,30
2017-05-11,426.00,10
2017-05-12,425.00,10
2017-05-15,423.25,67800
2017-05-16,424.25,73170
2017-05-17,427.00,63690
2017-05-18,425.75,66130
2017-05-19,435.25,54650
2017-05-22,434.25,68280
2017-05-23,429.50,65200
2017-05-24,432.50,46730
2017-05-25,430.75,43990
2017-05-26,438.25,48910
2017-05-30,429.50,77250
2017-05-31,429.25,66680
2017-06-01,429.00,73750
2017-06-02,429.50,54080
2017-06-05,429.50,78890
2017-06-06,435.75,104060
2017-06-07,444.75,128330
2017-06-08,449.25,138860
2017-06-09,445.75,119220
2017-06-12,434.00,110890
2017-06-13,445.00,101360
2017-06-14,443.00,102300
2017-06-15,453.75,115590
2017-06-16,465.25,117470
2017-06-19,467.00,111590
2017-06-20,472.50,85160
2017-06-21,464.50,71140
2017-06-22,461.25,62650
2017-06-23,459.75,58270
2017-06-26,450.00,42690
2017-06-27,453.25,28320
2017-06-28,457.25,23420
2017-06-29,480.25,30880
2017-06-30,511.00,3790
2017-07-03,536.75,1130
2017-07-05,539.25,490
2017-07-06,519.00,200
2017-07-07,515.25,100
2017-07-10,530.50,60
2017-07-11,535.50,50
2017-07-12,522.50,150
2017-07-13,495.50,10
2017-07-14,494.75,10
2017-07-17,506.00,60380
2017-07-18,503.75,76020
2017-07-19,503.00,71110
2017-07-20,505.75,68990
2017-07-21,499.25,72400
2017-07-24,488.75,90520
2017-07-25,474.00,93080
2017-07-26,477.75,58010
2017-07-27,479.75,47250
2017-07-28,481.00,49700
2017-07-31,474.50,54210
2017-08-01,461.25,83060
2017-08-02,460.75,82580
2017-08-03,457.75,63500
2017-08-04,454.75,56080
2017-08-07,463.50,71290
2017-08-08,457.00,92370
2017-08-09,459.50,76420
2017-08-10,440.50,103450
2017-08-11,439.25,89530
2017-08-14,441.00,73550
2017-08-15,429.50,71500
2017-08-16,419.25,72240
2017-08-17,414.00,51300
2017-08-18,416.00,34050
2017-08-21,409.50,26380
2017-08-22,402.25,33260
2017-08-23,403.25,31830
2017-08-24,409.00,32190
2017-08-25,409.50,26930
2017-08-28,400.00,25840
2017-08-29,402.75,22860
2017-08-30,403.50,12500
2017-08-31,410.25,1460
2017-09-01,420.50,610
2017-09-05,430.50,410
2017-09-06,421.75,150
2017-09-07,413.50,130
2017-09-08,413.75,50
2017-09-11,412.25,20
2017-09-12,419.50,20
2017-09-13,420.75,0
2017-09-14,428.25,0
2017-09-15,449.00,60900
2017-09-18,443.50,54100
2017-09-19,443.00,71990
2017-09-20,449.75,62180
2017-09-21,452.50,61680
2017-09-22,449.50,58490
2017-09-25,454.00,64120
2017-09-26,453.75,70890
2017-09-27,461.50,74380
2017-09-28,455.00,57170
2017-09-29,448.25,93110
2017-10-02,444.75,75650
2017-10-03,448.00,81890
2017-10-04,442.00,57490
2017-10-05,440.75,57910
2017-10-06,443.50,47870
2017-10-09,436.00,59170
2017-10-10,435.25,54050
2017-10-11,433.25,72060
2017-10-12,430.50,74220
2017-10-13,439.50,52240
2017-10-16,436.50,46500
2017-10-17,434.75,46210
2017-10-18,430.00,47230
2017-10-19,432.75,53110
2017-10-20,426.00,51120
2017-10-23,436.75,82200
2017-10-24,438.00,47690
2017-10-25,435.50,59310
2017-10-26,431.75,45420
2017-10-27,427.25,62470
2017-10-30,424.75,49310
2017-10-31,418.50,93960
2017-11-01,418.00,66280
2017-11-02,426.00,70600
2017-11-03,425.75,68730
2017-11-06,430.75,84450
2017-11-07,427.25,113500
2017-11-08,426.75,94740
2017-11-09,429.00,155470
2017-11-10,431.50,106000
2017-11-13,424.25,110240
2017-11-14,428.00,93370
2017-11-15,420.00,76380
2017-11-16,421.50,65600
2017-11-17,427.25,60660
2017-11-20,422.00,65120
2017-11-21,424.75,62060
2017-11-22,422.75,62500
2017-11-24,415.75,53950
2017-11-27,409.50,43930
2017-11-28,410.75,40900
2017-11-29,416.50,37720
2017-11-30,409.25,14090
2017-12-01,414.50,3440
2017-12-04,410.25,950
2017-12-05,406.00,1140
2017-12-06,398.50,140
2017-12-07,394.25,160
2017-12-08,392.00,210
2017-12-11,387.75,60
2017-12-12,387.25,150
2017-12-13,392.25,50
2017-12-14,395.00,120
2017-12-15,418.25,49120
2017-12-18,420.50,47970
2017-12-19,419.50,39620
2017-12-20,423.50,54040
2017-12-21,427.00,44550
2017-12-22,424.75,39040
2017-12-26,422.25,27390
2017-12-27,428.00,36730
2017-12-28,427.75,31940
2017-12-29,427.00,37220
2018-01-02,433.50,71350
2018-01-03,436.00,70970
2018-01-04,434.00,58730
2018-01-05,430.75,62550
2018-01-08,427.75,71820
2018-01-09,432.25,63520
2018-01-10,434.25,62130
2018-01-11,433.25,73170
2018-01-12,420.50,131030
2018-01-16,416.50,83270
2018-01-17,421.50,53020
2018-01-18,425.25,53110
2018-01-19,422.75,39940
2018-01-22,425.75,51150
2018-01-23,421.50,57490
2018-01-24,433.00,113540
2018-01-25,434.50,91600
2018-01-26,441.00,83100
2018-01-29,449.25,109240
2018-01-30,457.25,130210
2018-01-31,451.75,121250
2018-02-01,451.00,112720
2018-02-02,446.75,69040
2018-02-05,440.25,100970
2018-02-06,446.25,80120
2018-02-07,460.50,149040
2018-02-08,456.25,133040
2018-02-09,449.00,119900
2018-02-12,464.00,130180
2018-02-13,460.75,139470
2018-02-14,455.75,92770
2018-02-15,461.75,79650
2018-02-16,457.75,69870
2018-02-18,458.00,
2018-02-19,458.00,
2018-02-20,449.25,86760
2018-02-21,447.25,76890
2018-02-22,451.25,47640
2018-02-23,452.25,51460
2018-02-26,459.50,51730
2018-02-27,463.25,32830
2018-02-28,484.50,5720
2018-03-01,505.50,910
2018-03-02,492.00,500
2018-03-05,502.25,370
2018-03-06,502.00,200
2018-03-07,493.00,220
2018-03-08,494.75,120
2018-03-09,489.00,290
2018-03-12,489.75,60
2018-03-13,485.50,40
2018-03-14,495.75,10
2018-03-15,478.75,76230
2018-03-16,467.75,83130
2018-03-19,450.75,109990
2018-03-20,453.00,92600
2018-03-21,453.50,79010
2018-03-22,455.75,64100
2018-03-23,460.25,78520
2018-03-26,454.25,65960
2018-03-27,449.00,57980
2018-03-28,445.50,55980
2018-03-29,451.00,89820
2018-04-02,446.25,67070
2018-04-03,457.50,99830
2018-04-04,455.75,94460
2018-04-05,464.75,73150
2018-04-06,472.25,76590
2018-04-09,490.75,133940
2018-04-10,492.00,130240
2018-04-11,487.25,101290
2018-04-12,481.00,80170
2018-04-13,472.50,63770
2018-04-16,462.25,81260
2018-04-17,466.25,55330
2018-04-18,475.25,51500
2018-04-19,476.75,43870
2018-04-20,463.25,47330
2018-04-23,461.50,56900
2018-04-24,472.50,29310
2018-04-25,486.25,28840
2018-04-26,480.75,23000
2018-04-27,495.50,16630
2018-04-30,512.50,2350
2018-05-01,529.75,550
2018-05-02,525.75,170
2018-05-03,540.50,190
2018-05-04,527.50,120
2018-05-07,514.00,70
2018-05-08,517.75,10
2018-05-09,514.50,30
2018-05-10,507.75,60
2018-05-11,489.50,30
2018-05-14,480.50,20
2018-05-15,493.50,74720
2018-05-16,494.25,56230
2018-05-17,497.50,68130
2018-05-18,518.25,98780
2018-05-21,507.25,101860
2018-05-22,521.50,121340
2018-05-23,531.00,91160
2018-05-24,530.25,136820
2018-05-25,543.00,86020
2018-05-28,548.00,
2018-05-29,536.50,140350
2018-05-30,522.00,106720
2018-05-31,526.25,86990
2018-06-01,523.25,84220
2018-06-04,505.25,104590
2018-06-05,510.00,106920
2018-06-06,519.75,102300
2018-06-07,526.75,121870
2018-06-08,520.00,128280
2018-06-11,514.50,95720
2018-06-12,534.50,145450
2018-06-13,516.50,123830
2018-06-14,501.50,113600
2018-06-15,499.50,98170
2018-06-18,490.00,75220
2018-06-19,477.75,102770
2018-06-20,488.25,55870
2018-06-21,495.25,51250
2018-06-22,491.25,38620
2018-06-25,476.75,28210
2018-06-26,469.50,27500
2018-06-27,479.50,30820
2018-06-28,479.50,13880
2018-06-29,497.50,2490
2018-07-02,480.25,880
2018-07-03,491.50,720
2018-07-05,504.00,170
2018-07-06,512.75,160
2018-07-09,507.75,60
2018-07-10,489.50,50
2018-07-11,469.75,10
2018-07-12,482.50,70
2018-07-13,481.50,10
2018-07-16,488.50,62010
2018-07-17,497.75,70280
2018-07-18,494.50,54260
2018-07-19,504.25,57470
2018-07-20,516.00,76740
2018-07-23,513.75,74230
2018-07-24,510.25,66280
2018-07-25,542.75,145910
2018-07-26,536.50,128990
2018-07-27,530.50,95000
2018-07-30,546.50,72660
2018-07-31,553.75,97010
2018-08-01,558.25,100630
2018-08-02,560.50,150990
2018-08-03,556.25,78470
2018-08-06,574.50,75850
2018-08-07,568.25,106030
2018-08-08,570.00,91810
2018-08-09,564.50,87220
2018-08-10,546.75,113920
2018-08-13,533.50,94160
2018-08-14,541.75,58390
2018-08-15,532.25,70670
2018-08-16,542.25,45520
2018-08-17,560.50,66480
2018-08-20,542.25,42930
2018-08-21,527.25,38080
2018-08-22,526.00,35800
2018-08-23,522.00,35630
2018-08-24,514.75,52010
2018-08-27,499.25,23190
2018-08-28,498.25,22070
2018-08-29,515.75,21640
2018-08-30,508.00,15480
2018-08-31,518.50,670
2018-09-03,538.75,
2018-09-04,502.75,2250
2018-09-05,493.75,840
2018-09-06,486.00,240
2018-09-07,486.25,100
2018-09-10,504.00,50
2018-09-11,493.75,0
2018-09-12,481.75,30
2018-09-13,471.75,0
2018-09-14,480.00,260
2018-09-17,506.25,72040
2018-09-18,510.50,58180
2018-09-19,522.50,59630
2018-09-20,524.00,58420
2018-09-21,521.75,43330
2018-09-24,527.00,55280
2018-09-25,520.75,62770
2018-09-26,517.50,46390
2018-09-27,513.00,58590
2018-09-28,509.00,74080
2018-10-01,509.50,69140
2018-10-02,519.25,92440
2018-10-03,515.25,65960
2018-10-04,518.00,53590
2018-10-05,521.00,49350
2018-10-08,514.00,54160
2018-10-09,515.00,47600
2018-10-10,510.50,42670
2018-10-11,508.00,71250
2018-10-12,517.25,54230
2018-10-15,525.00,53490
2018-10-16,523.50,50820
2018-10-17,517.50,39430
2018-10-18,513.00,42080
2018-10-19,514.75,45870
2018-10-22,508.00,47980
2018-10-23,509.00,47850
2018-10-24,499.50,76180
2018-10-25,487.25,84390
2018-10-26,505.25,143200
2018-10-29,507.25,66040
2018-10-30,499.75,69050
2018-10-31,500.50,82420
2018-11-01,508.00,85220
2018-11-02,508.75,56560
2018-11-05,507.25,54250
2018-11-06,512.00,51330
2018-11-07,510.25,70290
2018-11-08,507.75,110060
2018-11-09,502.00,92760
2018-11-12,519.75,115470
2018-11-13,507.75,104440
2018-11-14,503.00,80900
2018-11-15,505.50,71990
2018-11-16,506.75,41460
2018-11-19,498.50,51160
2018-11-20,500.75,39180
2018-11-21,498.75,30010
2018-11-22,498.00,
2018-11-23,499.75,49830
2018-11-26,507.50,39280
2018-11-27,498.00,27090
2018-11-28,497.50,20280
2018-11-29,496.50,16130
2018-11-30,515.75,2390
2018-12-03,515.75,2390
2018-12-04,519.25,330
2018-12-05,514.50,50
2018-12-06,505.25,520
2018-12-07,519.50,60
2018-12-10,514.75,10
2018-12-11,509.75,10
2018-12-12,515.25,10
2018-12-13,527.75,40
2018-12-14,527.75,20
2018-12-17,535.25,37080
2018-12-18,532.75,40250
2018-12-19,522.50,49710
2018-12-20,523.50,45090
2018-12-21,514.00,62690
2018-12-24,516.50,22530
2018-12-26,510.00,32520
2018-12-27,510.50,32660
2018-12-28,511.50,25160
2018-12-31,503.25,41280
2019-01-02,506.75,46440
2019-01-03,513.75,48800
2019-01-04,517.00,44050
2019-01-07,516.75,41550
2019-01-08,517.75,71730
2019-01-09,520.00,57340
2019-01-10,513.75,59320
2019-01-11,519.50,73290
2019-01-14,514.25,49120
2019-01-15,511.00,55270
2019-01-16,512.50,43240
2019-01-17,517.75,65570
2019-01-18,517.75,50530
2019-01-20,517.00,
2019-01-21,517.00,
2019-01-22,521.25,75780
2019-01-23,526.00,45100
2019-01-24,521.50,50940
2019-01-25,520.00,51100
2019-01-28,518.75,44010
2019-01-29,513.25,77730
2019-01-30,516.75,46570
2019-01-31,516.50,56310
2019-02-01,524.25,83420
2019-02-04,525.75,74710
2019-02-05,527.25,73340
2019-02-06,526.00,73140
2019-02-07,513.25,112350
2019-02-08,517.25,112340
2019-02-11,518.25,85560
2019-02-12,520.00,82840
2019-02-13,522.25,74960
2019-02-14,507.00,103160
2019-02-15,504.25,79760
2019-02-17,503.25,
2019-02-18,503.75,
2019-02-19,489.75,74210
2019-02-20,480.75,78090
2019-02-21,486.50,49590
2019-02-22,486.75,50630
2019-02-25,466.75,45910
2019-02-26,460.25,35050
2019-02-27,461.00,15760
2019-02-28,452.50,4220
2019-03-01,454.00,2210
2019-03-04,446.75,880
2019-03-05,454.25,330
2019-03-06,440.50,150
2019-03-07,431.50,70
2019-03-08,432.75,30
2019-03-11,422.25,30
2019-03-12,446.25,20
2019-03-13,440.25,10
2019-03-14,452.25,
